Field|NAMES,ModelName,InstanceName,Parameters,TimeLimit,CostLimit
Field|KEYS,1,1,1,0,0

JobShop,abz5,,600,-1
JobShop,abz6,,600,-1
JobShop,abz7,,1320,-1
JobShop,abz8,,1320,-1
JobShop,abz9,,1320,-1

JobShop,swv01,,1000,-1
#JobShop,swv02,,1000,-1
#JobShop,swv03,,1000,-1
JobShop,swv04,,1000,-1
#JobShop,swv05,,1000,-1
#JobShop,swv06,,1320,-1
#JobShop,swv07,,1320,-1
JobShop,swv08,,1320,-1
JobShop,swv09,,1320,-1
#JobShop,swv10,,1320,-1

#JobShop,swv11,,1800,-1
#JobShop,swv12,,1800,-1
#JobShop,swv13,,1800,-1
#JobShop,swv14,,1800,-1
#JobShop,swv15,,1800,-1
#JobShop,swv16,,1800,-1
JobShop,swv17,,1800,-1
JobShop,swv18,,1800,-1
JobShop,swv19,,1800,-1
JobShop,swv20,,1800,-1

#JobShop,tail01,,1100,-1
JobShop,tail02,,1100,-1
JobShop,tail03,,1100,-1
JobShop,tail04,,1100,-1
JobShop,tail05,,1100,-1
#JobShop,tail06,,1100,-1
#JobShop,tail07,,1100,-1
#JobShop,tail08,,1100,-1
#JobShop,tail09,,1100,-1
#JobShop,tail10,,1100,-1

#JobShop,tail11,,1320,-1
#JobShop,tail12,,1320,-1
#JobShop,tail13,,1320,-1
#JobShop,tail14,,1320,-1
JobShop,tail15,,1320,-1
#JobShop,tail16,,1320,-1
JobShop,tail17,,1320,-1
#JobShop,tail18,,1320,-1
JobShop,tail19,,1320,-1
JobShop,tail20,,1320,-1

JobShop,tail21,,1560,-1
#JobShop,tail22,,1560,-1
JobShop,tail23,,1560,-1
#JobShop,tail24,,1560,-1
#JobShop,tail25,,1560,-1
JobShop,tail26,,1560,-1
#JobShop,tail27,,1560,-1
#JobShop,tail28,,1560,-1
JobShop,tail29,,1560,-1
#JobShop,tail30,,1560,-1

JobShop,tail31,,1680,-1
#JobShop,tail32,,1680,-1
JobShop,tail33,,1680,-1
#JobShop,tail34,,1680,-1
#JobShop,tail35,,1680,-1
#JobShop,tail36,,1680,-1
#JobShop,tail37,,1680,-1
JobShop,tail38,,1680,-1
#JobShop,tail39,,1680,-1
JobShop,tail40,,1680,-1

JobShop,yam1,,1560,-1
JobShop,yam2,,1560,-1
JobShop,yam3,,1560,-1
JobShop,yam4,,1560,-1
