10	10
7	74002	8	34979	5	47203	3	80526	4	66628	6	34173	2	35577	0	147465	9	26048	1	46753	
5	79831	2	60785	8	141191	9	29590	1	150923	4	64361	7	96141	3	140004	0	52473	6	57601	
1	102078	7	59575	6	22029	2	8779	9	45994	0	82498	4	22551	3	71830	8	106054	5	66152	
4	68188	8	73863	5	22194	9	58934	3	20174	6	24043	2	103359	1	85046	0	124551	7	82033	
8	72915	9	14531	7	32781	3	97438	4	91638	0	7646	1	21480	5	78856	6	46544	2	73719	
3	51842	9	53040	5	48182	2	49663	4	125710	1	66231	6	23170	8	42293	0	87542	7	118799	
5	102330	2	58730	7	52296	6	107561	9	112276	0	97438	4	35572	8	62111	3	48768	1	75355	
4	24758	6	83596	5	25111	8	89942	9	66159	2	8121	0	23024	1	151171	7	33805	3	30818	
9	47245	6	36129	5	183942	8	46195	7	30275	0	9316	3	70114	1	19827	4	69476	2	95384	
0	19153	3	53803	7	33279	2	56773	1	50936	5	9710	8	110162	4	33062	9	28823	6	33671	
