10	10
7	80650	8	31879	5	28176	3	105945	4	71232	6	63904	2	49434	0	128133	9	22415	1	81736	
5	52654	2	126998	8	75866	9	22089	1	73986	4	9509	7	44275	3	94530	0	98994	6	38051	
1	56646	7	32111	6	39516	2	31937	9	27036	0	66482	4	82014	3	20797	8	81434	5	149375	
4	108106	8	12789	5	49991	9	106347	3	53760	6	71410	2	120492	1	51026	0	87336	7	130858	
8	73254	9	20262	7	26630	3	24237	4	120955	0	41747	1	18814	5	123868	6	69388	2	18078	
3	128973	9	140475	5	71202	2	102059	4	102249	1	65856	6	4448	8	44558	0	96087	7	50102	
5	104082	2	50820	7	86615	6	70164	9	28729	0	45800	4	31037	8	72813	3	40327	1	49640	
4	21258	6	102252	5	27666	8	98439	9	100372	2	33294	0	44958	1	30361	7	27812	3	40423	
9	58007	6	150216	5	104592	8	146121	7	120164	0	32876	3	38301	1	149805	4	42055	2	68168	
0	32289	3	97456	7	41247	2	44830	1	93600	5	83295	8	140288	4	67483	9	50883	6	29981	
