Instance20PP10Act3Res10TResMinUnc0.0MaxUnc0.2Seed1.dat
84062	65014	6091	73439	91109	55784	35427	39902	24147	64750	
9588	42466	19205	36466	29834	74769	87588	39967	37999	80690	
27351	55301	75604	36324	113257	96384	20246	103048	92174	57248	
43553	92740	70338	38122	7472	6091	36721	12142	30189	2553	
97008	54880	69641	29762	90723	55491	67455	44390	73990	55012	
42890	3557	17766	46645	95166	57055	94888	59675	39919	47465	
35662	76019	83792	12569	44476	69714	71688	43205	20187	14839	
97473	11026	59149	70824	59087	34455	21057	18676	93874	48983	
22073	59676	23454	56189	21961	4648	24394	10699	38046	56651	
39021	24784	85502	21950	23324	44367	7947	45369	91142	32234	
69587	11679	50631	101759	51960	75897	10618	93752	81216	49747	
63167	50764	2214	105811	94532	57256	25470	31596	78196	81072	
27905	49499	92057	82856	71084	18656	69182	14428	10414	60817	
52689	66346	75696	16678	9036	67820	16073	3444	66928	17014	
95783	102591	15024	57776	52434	73920	76855	5944	59832	12054	
40010	31842	60999	58727	11626	12716	29729	8254	90301	40530	
47549	60530	37438	40732	33042	46351	29072	34222	18728	89913	
45005	66723	29596	42137	90118	62190	43038	93871	6328	54852	
23251	11079	56686	88031	34910	72741	1620	70018	27375	11376	
11481	99578	45831	68250	44412	20318	104564	44017	94088	40846	
0	60694	760129	92425	1520449	86453	2327862	90454	3241227	92873	4029737	87047	4819472	87771	5679234	87138	6578247	92365	7398863	99207	8171009	90422	9158655	93471	9995516	90954	10886533	85732	11700514	90659	12573782	97382	13352932	87228	14094779	95856	15059816	94379	15911971	94601	16653993	93247	17356482	88113	18106775	87529	18976670	91297	19926346	84928	20699131	84748	21457270	93066	22397153	88739	23100108	95058	23998937	94925	24661284	96588	25442840	86230	26301229	95048	27145400	93395	28055453	90532	28713916	88223	29512703	93181	30306617	91477	31207849	91385	32014396	90293	32816713	93920	33517779	94182	34227305	96407	35085066	87569	35989260	90241	36687588	92679	37513482	91601	38218658	90561	38902193	85686	39617687	92491	40326592	84889	41055071	89294	41765207	93795	42415029	86258	43340947	92986	44046371	90330	
389390	36209	904586	68010	1445264	56043	1921252	40479	2511492	52733	3063310	52293	3621975	47777	4227155	54160	4767284	55224	5293843	53871	5779391	49734	6337393	52617	6947835	51394	7469368	49406	8033209	30065	8496550	39888	9075825	61959	9662538	45707	10215532	60532	10773700	41632	11319509	47940	11817459	41857	12340701	52780	12863476	35644	13386740	55778	14024252	30642	14475200	45307	15003488	51780	15551821	42339	16078905	41915	16547824	42859	17104480	44810	17692865	52894	18230463	51040	18791110	49309	19269805	42219	19814442	50082	20400527	55688	20937553	42595	21368361	39846	21854397	40873	22347520	27009	22949984	52070	23438702	45798	23894363	57177	24319309	52023	24901038	35098	25372430	51515	25899917	46624	26490095	30038	26984579	56558	27535562	48197	28099429	39791	28657380	55461	29143689	54429	29683486	55195	30201377	48973	30770245	46047	31303752	52942	31863830	40905	32414156	33812	32931455	40474	33416509	41223	33929960	56195	34486397	55396	35026789	47933	35582258	57694	36170967	45593	36714176	56567	37260141	51751	37855766	39263	38271716	57815	38829818	58511	39389225	55587	39790819	46034	40274178	45221	40761585	44282	41228511	48080	41738257	67199	42270777	41663	42818096	44602	43317437	56920	43852896	43710	44452667	49232	
0	4940	592895	57809	1084693	36185	1557364	53779	2133615	77860	2748302	67192	3304026	51386	3896783	53145	4529405	55526	4888689	67601	5263370	68299	5832802	83397	6546853	62585	7034442	55428	7516864	56486	8045742	72814	8660609	63865	9107761	57815	9605098	55195	10172716	65139	10700667	33933	11283148	62671	11807213	51044	12338842	47214	12903576	57320	13558797	66840	13876048	67149	14600540	70612	14985107	54700	15395687	62471	16097032	57956	16614888	46378	17041476	71580	17696945	65557	18272513	62244	18829548	70990	19352118	53154	19908909	47484	20462928	56096	20890637	75283	21480252	71912	21932767	66524	22479638	69280	23128833	46170	23560866	67312	24062912	37380	24551386	47063	25081514	60055	25724354	55694	26323781	59460	26928362	51697	27425121	66267	28050461	57519	28420495	74405	28996071	60146	29482652	61227	29876647	66788	30219654	44374	30807001	33332	31286173	61875	31879823	69637	32415206	52818	32838565	59567	33515789	69199	33971711	64681	34449449	63572	34917919	61540	35499375	57708	36116919	49542	36620441	66565	37037395	56682	37499527	61217	37841844	42416	38323690	69784	38920305	59752	39500982	41944	40070648	76027	40588421	43648	40931334	65101	41397980	46106	41864853	55481	42470854	49084	43088760	59446	43702238	66540	44161756	54329	
91794	79803	873250	110189	1688785	84578	2470551	103487	3268700	110919	4094343	123450	4917284	106842	5730467	92277	6512772	100130	7305626	125810	8143979	126151	8964853	97301	9761813	110786	10570738	96315	11376940	119895	12191720	126423	13027057	79916	13811547	84800	14585764	121015	15418853	126069	16252054	98095	17051251	96858	17852539	104622	18657033	101593	19460210	102635	20260309	94599	21064481	108465	21872194	97957	22676971	85250	23476057	51714	24244927	109544	25061472	114444	25873482	90996	26655702	125847	27485611	97794	28276517	121615	29095012	120702	29934709	125049	30772659	56262	31519734	101940	32324832	100959	33125962	110260	33934316	117556	34768515	97295	35565168	83998	36356676	102955	37156226	59742	37926564	128200	38761400	98434	39557330	100690	40358949	107086	41158430	86949	41935203	127977	42772002	106383	43573683	110778	44387975	104027	
