500	5	3	5	1353378814.26468	48682.5991999999
1	17.711	0	24.536	2	21.702	22309	1365.514	1	15.027	2	17.639	4	22.538	13886	2366.992	3	24.844	0	20.434	1	21.633	64686	1590.043	3	20.931	2	19.095	1	22.84	26918	4259.774	0	22.443	2	23.884	1	17.332	98747	2675.791	600573	8.81
4	23.233	1	20.805	3	21.833	77953	2790.414	4	24.277	2	24.285	1	22.393	2283	287.449	0	17.151	4	16.449	3	20.035	24024	1737.895	2	22.483	1	18.419	4	18.787	52275	7210.577	0	17.422	2	18.539	1	21.816	42664	1030.879	506961	1.888
4	15.193	0	19.397	2	15.254	63489	76.845	0	19.812	3	24.665	4	17.085	62670	7936.418	1	16.491	2	22.394	3	20.639	84013	8955.013	4	24.991	0	20.55	3	22.631	69024	5366.113	4	19.828	3	15.134	2	15.867	30425	2747.126	574037	3.107
0	15.5	4	17.587	2	23.402	75346	11067.587	1	22.586	2	19.795	0	18.984	13015	200.373	0	21.124	4	18.313	3	17.3	4112	434.435	0	21.877	2	18.762	4	22.293	30842	617.945	0	16.967	2	22.342	1	21.511	69234	5394.197	462117	9.372
2	22.593	4	17.787	0	24.572	7923	662.329	1	23.105	2	19.377	3	23.251	96284	7228.662	2	19.456	0	16.422	1	20.36	44340	4076.158	4	16.383	1	21.447	3	24.834	68663	2359.523	0	17.855	3	18.815	4	24.751	56434	10553.21	400614	3.755
1	15.041	2	21.063	0	17.29	18621	3452.376	1	17.819	3	23.814	4	20.716	3996	386.375	0	15.096	2	20.219	4	19.703	44943	7199.153	2	23.835	0	15.614	3	24.418	92138	53.776	4	21.801	1	19.361	0	17.079	91526	589.759	534604	6.975
1	20.867	3	17.876	0	16.117	34560	6079.338	4	17.787	3	18.548	2	16.113	3501	173.212	4	24.222	0	24.471	1	22.47	26954	83.116	2	19.418	4	16.849	3	15.335	83512	16609.838	3	19.022	2	24.218	1	17.955	41285	5638.9	229862	5.316
1	21.802	4	19.76	0	24.558	10038	702.284	0	17.496	4	21.308	2	18.568	24908	210.578	4	20.937	2	22.772	0	21.663	23281	2652.444	2	19.537	4	15.598	3	21.573	57259	2609.417	2	19.034	3	21.154	1	15.789	23135	721.118	261439	2.015
0	20.569	1	21.872	2	19.14	16570	427.38	4	18.862	2	16.517	3	16.089	88817	17429.013	4	18.116	0	21.15	1	19.081	9245	1738.06	0	23.26	2	21.735	4	24.604	80911	4984.087	1	15.913	3	22.268	0	15.557	37117	617.291	363182	7.935
0	17.58	3	22.082	2	23.163	88461	6256.09	2	20.209	0	20.431	4	22.321	20942	3358.974	0	15.031	2	18.435	4	21.005	79851	12790.115	3	20.901	0	19.793	4	22.747	92885	6355.134	1	20.624	4	22.6	2	20.244	66485	10936.972	882367	9.203
0	18.342	1	16.055	3	19.98	79459	8299.225	3	23.639	0	21.477	4	15.942	15933	146.241	3	18.429	1	19.125	4	20.082	87523	66.829	1	18.604	3	20.628	0	22.291	8547	53.725	1	18.192	4	17.066	0	16.64	29977	1074.284	502445	8.335
3	18.805	0	19.121	1	16.999	55865	1960.464	1	23.706	2	16.868	0	21.368	81661	5542.022	2	23.778	0	18.428	4	22.586	18211	2323.846	0	20.803	1	22.881	4	16.732	98484	16237.077	2	21.53	3	19.823	4	21.651	75619	132.454	929159	5.252
2	22.895	3	23.251	1	21.217	95379	8921.699	3	17.844	0	16.768	2	20.753	55504	4309.004	4	22.82	3	23.238	1	20.108	30980	3374.646	4	22.21	3	24.089	1	24.641	55649	8239.65	2	23.046	1	17.528	3	24.322	82982	14947.821	714060	2.433
1	15.891	4	17.052	2	21.653	51447	5507.436	3	15.356	2	20.491	0	22.251	7474	1451.91	4	17.561	3	22.92	2	15.074	32379	1676.311	0	16.293	2	15.367	4	19.608	87076	2062.214	4	17.254	2	17.781	3	24.584	45731	5338.548	340642	4.347
1	22.063	0	17.575	3	17.969	31358	2412.22	1	17.425	2	19.041	0	17.815	98700	14555.485	1	15.718	3	18.445	0	16.715	66856	8071.491	4	18.19	0	22.738	3	16.318	96123	1690.875	3	23.778	1	21.174	0	22.536	89516	6214.946	778877	6.679
2	18.134	4	22.07	0	19.339	88872	13068.276	0	17.621	3	23.877	1	21.078	55771	5538.742	0	20.972	2	19.55	4	18.805	5427	1039.121	0	23.012	1	19.558	2	19.068	7132	1098.972	0	15.43	1	15.439	4	17.126	35195	6311.408	445591	9.46
0	20.218	3	15.321	1	21.373	21946	644.396	3	17.046	0	21.094	2	22.732	57610	9503.243	2	16.482	4	18.167	1	16.17	44510	8656.079	1	19.667	3	20.615	4	20.83	96138	6993.082	2	19.41	4	24.831	3	17.322	83016	125.009	502738	7.365
3	15.17	0	18.724	4	17.977	59167	2758.539	3	17.323	2	16.919	1	19.606	33066	5243.908	0	21.198	4	16.989	1	21.831	18891	2599.458	1	17.62	3	23.149	0	17.122	58030	7667.914	2	21.503	0	24.36	3	20.61	40759	4765.588	376164	5.271
3	23.596	4	23.022	2	24.977	4653	800.47	4	15.71	0	19.952	2	22.821	64482	6998.928	0	20.883	4	22.029	2	18.488	17507	1248.567	4	20.589	3	23.121	2	22.228	82872	8043.991	0	18.025	2	18.061	3	17.259	91319	6992.645	654429	2.973
0	22.531	4	16.669	2	22.614	9093	1128.439	3	17.565	2	15.012	0	17.411	43143	2922.429	0	15.996	2	23.914	4	15.64	53647	3558.568	0	22.143	3	23.691	2	15.011	51722	10108.619	0	19.035	2	19.442	4	18.986	64731	9506.033	621206	1.03
1	19.34	2	21.215	0	15.913	66129	11885.404	1	20.913	4	21.609	2	15.495	69081	3068.867	0	22.184	3	24.388	4	15.156	91455	785.139	4	23.492	0	23.989	3	15.804	66700	12548.006	0	22.464	3	19.339	1	19.583	50937	4158.683	503025	4.472
0	16.915	3	21.462	1	23.551	47111	4194.472	2	20.209	0	24.638	1	23.376	72699	10141.274	4	15.205	2	15.458	3	22.28	96979	3931.038	1	24.78	3	15.59	2	17.602	21449	1500.185	4	23.203	0	16.685	1	17.691	2150	170.964	493276	6.545
1	21.549	0	16.928	3	19.039	8456	1637.837	4	17.815	1	21.245	0	16.721	74354	1833.309	0	24.654	2	19.93	1	17.838	91784	14540.012	0	16.317	3	22.052	1	23.85	68521	6479.239	2	15.973	0	15.772	4	24.859	18278	2314.651	657926	3.407
3	24.539	0	19.957	2	24.129	8051	143.795	1	18.072	4	15.973	3	21.754	11871	899.035	3	15.785	0	18.127	2	15.497	12736	12.382	4	16.119	0	16.208	3	15.945	45645	3565.663	0	17.294	4	19.224	3	18.959	23816	2668.503	171559	1.478
0	17.048	1	16.724	3	17.135	48611	6324.192	1	24.209	4	22.92	3	16.724	22779	1238.12	3	21.256	2	22.31	0	17.488	61788	4291.586	1	23.176	4	17.244	3	18.824	60792	5688.731	4	20.609	2	22.367	0	21.952	70415	6892.179	445224	3.026
3	23.705	1	15.025	0	16.47	31344	2561.517	2	24.273	3	18.186	0	15.96	21145	4141.626	0	21.93	1	15.703	2	24.784	77015	6449.691	3	15.218	4	16.625	0	18.583	69985	117.783	1	16.635	4	19.576	0	20.783	64663	141.765	315397	8.851
4	18.516	2	21.401	1	21.141	34669	3863.096	3	19.93	0	16.061	2	19.652	55843	728.81	4	23.142	2	24.71	0	22.318	60007	10113.61	3	20.926	2	24.33	4	23.889	89297	16713.846	2	16.664	1	21.635	3	24.749	58659	647.298	820507	6.153
2	15.065	0	24.048	3	18.716	86423	12516.87	0	20.439	2	19.323	1	17.364	94234	18019.651	0	17.045	4	20.803	3	24.175	16871	2738.579	4	19.665	2	22.073	3	18.975	64071	3750.968	4	24.365	1	23.047	2	16.815	47159	743.147	339942	3.088
