500	20	3	20	5417179432.93396	194955.6488
4	20.137	5	21.169	1	23.89	77458	49459.171	1	15.786	9	15.262	19	19.001	67410	60875.499	13	20.652	16	16.884	12	18.359	53171	53138.279	16	18.154	18	24.512	2	20.582	98018	64687.444	4	16.821	18	23.603	6	22.278	68364	38962.821	14	21.09	7	21.71	15	15.222	12649	8559.229	14	15.068	17	22.875	6	20.109	38052	33805.229	15	24.995	4	16.492	13	24.677	21851	18973.866	19	21.585	16	21.362	4	20.976	66698	42075.036	15	22.95	17	15.218	8	17.33	51748	42961.261	14	22.233	11	21.635	1	20.729	27165	13819.646	2	15.887	9	18.991	7	16.243	30170	24509.65	16	24.155	11	20.974	6	21.471	19748	13971.593	9	17.127	10	22.987	18	21.736	46371	23456.191	3	21.447	6	16.021	17	24.951	34826	29519.291	8	23.758	11	21.823	12	15.833	75207	50832.12	7	16.448	5	15.045	13	24.649	96004	77678.954	4	21.821	16	19.154	19	17.879	21781	20915.629	19	16.177	12	15.104	15	24.929	58888	37699.057	12	23.093	19	24.885	18	24.867	7648	6902.008	1777112	4.289
14	17.055	2	17.939	13	19.392	13926	12252.319	19	24.02	3	21.134	8	21.36	68293	41337.962	10	20.207	5	21.276	1	15.563	58746	29722.704	14	15.513	7	15.083	8	23.272	91841	55464.167	1	20.571	12	24.714	4	18.691	76494	53524.23	13	15.018	2	20.137	16	19.07	19780	18249.6	2	22.918	6	24.86	3	23.576	98675	90822.224	4	17.785	12	18.415	9	20.081	76618	40410.615	17	23.038	0	22.893	15	16.484	80907	47708.898	10	23.629	8	18.606	0	21.648	57777	46023.493	12	17.638	2	21.285	0	19.209	46595	40966.534	1	18.045	2	18.405	9	23.012	63141	41909.87	2	22.051	6	15.048	17	16.684	8866	6409.511	12	24.593	15	17.83	11	21.439	27199	25479.089	5	20.324	7	19.478	17	23.292	70942	49682.934	0	16.147	18	17.98	2	24.97	91331	70609.681	11	23.024	3	16.708	12	16.164	82136	41592.717	4	17.815	0	17.543	18	16.959	29154	24737.159	10	18.178	0	20.868	6	19.308	94266	62074.024	10	17.218	19	19.926	3	16.928	14326	8602.182	2688645	9.965
14	24.843	2	23.184	8	17.093	88428	63305.164	1	22.369	19	16.191	3	16.363	96130	57170.475	12	22.283	9	21.595	17	16.387	3808	3401.6	11	18.712	5	18.027	6	22.041	12543	6909.558	19	15.618	8	24.22	2	17.509	66983	41990.719	13	21.848	4	21.022	11	19.994	60666	37238.722	19	16.968	15	20.917	7	20.163	92585	55636.846	0	22.031	8	17.527	4	16.614	24972	13686.315	18	20.47	9	21.943	4	23.154	13205	9448.425	3	21.583	6	22.734	17	22.241	83296	78856.584	2	19.494	8	19.653	3	15.056	33117	17485.949	4	17.355	12	17.479	11	19.589	36497	21682.763	4	18.58	0	23.848	11	24.998	93809	70898.676	19	17.864	0	19.878	2	19.628	71101	52850.043	1	24.298	6	19.22	8	16.824	67960	36514.991	12	21.414	2	23.737	9	16.047	78222	52607.349	11	18.831	5	18.69	2	16.309	45634	24843.083	15	21.795	4	19.597	12	16.336	81847	76676.892	5	19.65	3	19.897	6	23.059	746	716.672	4	17.206	16	21.545	11	18.282	40326	24520.604	2675093	2.721
16	17.311	11	24.981	17	24.522	33849	27495.608	12	17.251	5	20.696	14	19.388	78445	71882.146	10	21.353	3	19.362	11	22.697	13879	13396.358	11	21.845	10	22.974	7	21.178	34038	27797.721	17	18.983	15	15.371	7	19.931	92357	65825.532	10	18.501	4	20.033	11	16.664	10674	6019.959	14	19.827	3	17.89	9	15.428	27348	15161.067	11	18.257	1	21.288	5	22.996	65005	37668.52	9	16.076	16	19.911	11	23.875	19963	15048.63	0	24.615	19	22.72	15	16.052	98858	88418.908	10	24.915	18	20.234	6	24.439	16559	11482.898	6	18.283	3	15.88	18	20.959	18496	11830.667	16	24.297	10	16.967	15	24.085	7050	5602.999	7	24.55	8	15.88	18	20.51	81122	67241.701	2	15.535	9	20.845	7	20.089	6158	3321.173	14	23.872	8	16.188	4	22.033	58508	37585.03	13	24.981	12	18.199	16	23.212	20521	20047.048	6	15.055	9	23.613	11	18.199	1783	1669.698	11	19.242	5	19.37	2	24.53	29627	28276.952	2	16.996	5	20.954	6	18.197	53909	45504.479	1232879	5.677
6	16.895	12	22.641	18	21.426	18563	9696.738	7	15.357	12	20.784	19	19.661	68324	45969.349	10	21.072	4	21.356	16	24.748	26615	17890.973	7	16.566	11	21.018	19	20.369	47888	41464.322	4	21.347	2	17.6	17	15.783	96888	83450.345	11	16.624	12	24.803	2	24.631	96790	58637.179	13	20.54	0	15.113	3	15.103	94221	60420.249	17	19.146	7	18.548	11	22.439	96797	77714.929	10	17.343	13	19.608	19	22.107	68036	41110.714	18	17.179	6	23.045	1	22.676	5008	2702.457	14	17.688	12	17.726	1	16.555	42653	24941.654	11	15.378	7	21.706	1	24.572	81553	45757.009	15	17.562	11	19.736	19	23.904	11407	9737.476	1	22.79	18	17.682	14	17.265	49092	41970.977	16	19.117	13	21.406	18	18.439	73156	60837.058	16	17.355	2	18.256	5	17.918	61370	42451.836	1	15.464	14	16.188	12	21.941	22521	11459.881	18	23.657	3	20.484	5	22.989	27935	23669.059	18	19.562	16	15.906	11	23.79	48201	31169.794	14	21.758	4	23.397	5	21.147	59413	51930.323	1681925	9.065
9	18.756	7	22.093	13	17.486	66375	56434.201	18	17.566	14	21.066	8	20.567	18141	9968.268	7	15.967	12	19.923	16	24.644	2417	1334.874	8	19.861	7	18.224	9	21.774	31879	20462.11	2	22.477	17	21.382	0	21.272	44864	37028.196	16	24.835	4	23.07	15	22.491	58075	43287.52	3	21.736	1	24.438	19	21.435	49803	37850.013	9	20.033	13	15.568	11	21.286	88995	56112.441	5	23.773	15	24.365	17	19.417	66707	47415.599	9	23.641	5	24.523	14	23.425	45002	41918.669	7	22.328	2	15.619	3	18.685	84603	48095.118	18	17.236	10	19.754	14	18.825	42587	40256.396	12	21.083	19	24.88	9	15.4	73613	37397.752	12	16.827	7	19.805	13	21.16	40428	38400.175	3	22.685	12	22.851	17	21.614	96307	91575.734	2	18.497	12	23.542	7	19.052	31149	18448.357	13	17.338	3	16.59	18	17.121	49848	38037.448	7	19.632	17	24.737	13	23.938	63753	36631.285	12	23.587	5	20.199	16	22.505	42571	38533.338	0	18.528	11	20.291	17	15.461	87603	47917.521	1098821	2.125
0	21.072	6	16.688	8	23.275	89020	46577.402	9	23.281	11	21.864	0	16.777	87174	53894.215	4	23.297	1	21.46	10	15.767	2806	1404.678	13	22.25	19	19.436	18	20.242	31037	21644.471	12	21.63	15	15.157	9	22.955	45842	30861.784	6	18.753	7	22.426	9	23.515	28389	18495.704	15	22.892	3	19.438	8	23.367	92259	54674.999	18	20.801	1	24.992	9	19.694	37228	35275.719	11	15.186	15	18.27	3	19.242	70763	70221.894	19	20.856	3	20.008	8	21.34	25686	13803.781	5	15.454	18	15.996	4	15.241	28743	14934.605	2	21.253	7	22.455	9	18.564	18545	10064.476	8	20.99	14	24.172	13	17.433	68166	39965.891	12	18.851	19	19.344	0	16.715	23724	17708.204	15	21.943	4	17.603	3	21.626	54036	40097.038	3	19.318	11	21.808	9	20.505	82248	42155.711	15	16.489	14	17.384	10	16.122	26991	25757.46	16	18.863	0	18.497	7	19.856	51649	27798.774	3	20.413	14	16.409	7	19.543	38755	22128.06	3	21.682	8	21.886	14	21.198	70526	51394.177	2655945	1.869
9	16.662	6	22.386	12	17.482	37587	29058.954	13	19.329	5	23.34	12	17.293	72230	37787.711	1	19.632	5	24.15	16	19.82	38437	24957.85	7	17.605	2	23.701	10	23.319	76422	59582.557	5	24.622	10	19.918	13	17.349	69100	43712.232	12	23.699	9	19.545	17	18.46	77092	61810.083	14	16.088	9	22.191	13	17.534	35636	28872.776	13	18.063	12	16.318	4	18.429	53222	34449.605	12	17.017	3	23.836	2	19.152	43306	42099.431	17	23.183	7	21.895	2	15.401	12209	11306.602	13	17.856	15	20.038	8	16.968	79273	66765.497	17	21.08	4	20.084	2	18.69	59987	42769.237	10	23.75	2	19.38	1	19.236	85064	43154.366	12	21.063	18	20.175	10	16.67	94777	84363.598	14	24.583	15	19.929	10	15.239	56101	51975.491	9	20.411	13	20.058	16	22.883	46909	27730.564	2	23.106	16	18.772	8	22.66	31206	28860.487	11	22.503	19	23.373	5	15.952	30127	18836.244	11	16.529	2	23.804	5	20.195	93462	86194.261	5	22.852	13	20.206	4	20.998	24055	22050.223	1644165	6.506
12	20.865	18	23.512	13	24.692	21046	13936.45	9	23.805	8	17.239	18	23.066	30370	30256.94	17	17.503	9	20.193	15	16.346	64057	39315.324	12	16.241	14	16.502	7	19.551	82459	81851.123	9	23.8	5	16.854	6	21.342	82229	59247.095	11	19.898	15	16.008	12	24.945	23322	18509.566	15	22.483	6	19.522	0	24.94	57024	32103.177	3	23.833	1	23.612	2	18.509	74696	46798.205	5	18.914	19	19.77	3	18.772	95504	78657.671	0	24.352	4	23.105	14	17.204	13520	9595.249	4	23.296	10	24.578	5	19.668	25194	13082.31	14	18.587	9	16.558	6	17.534	58550	30276.974	15	19.755	16	20.508	11	16.922	53689	46771.846	5	21.142	10	17.953	0	21.823	74639	70446.333	4	18.729	7	19.771	18	24.391	29618	16901.739	0	18.879	15	17.893	14	23.106	85699	53017.394	1	18.206	12	15.823	10	21.894	78465	59392.414	13	15.509	8	20.647	3	16.817	75958	71350.673	17	15.707	3	16.493	12	16.755	87875	78894.16	4	20.757	2	16.409	13	18.294	8042	5019.225	3208794	9.758
19	21.654	14	24.808	4	24.32	82513	61763.029	18	19.903	19	21.725	14	20.328	79591	69877.46	12	17.607	4	23.697	14	20.408	73434	70629.13	10	20.63	12	20.698	2	18.574	34726	20092.948	6	23.684	3	23.679	15	15.171	37575	35323.65	4	24.849	11	21.435	3	17.797	68018	54929.822	7	23.774	5	21.724	14	21.943	32937	25581.6	7	24.273	9	21.507	15	18.143	78228	59473.708	7	23.872	10	24.76	0	18.752	97372	77463.228	7	19.995	19	19.15	13	15.125	72515	54140.968	17	21.597	4	23.724	5	21.712	45649	39154.078	5	18.448	19	24.896	3	15.917	7577	5168.025	12	15.869	13	24.627	14	21.451	77885	49121.69	0	22.284	8	23.733	18	23.778	5832	4948.871	11	23.428	9	20.25	1	24.404	90598	63612.982	6	17.284	2	18.461	9	18.566	26192	13449.886	12	18.496	17	16.589	10	16.475	21315	10792.814	5	16.343	6	18.399	4	21.338	98966	87324.792	19	15.73	17	24.751	18	20.885	91837	81733.922	18	17.246	13	22.454	3	18.73	98454	66242.07	2972434	7.843
