# INSTANCE: InstancesTDTSP/inst_30_10_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 9.12 18295
* 14.69 18284
* 15.09 18103
* 15.49 17852
* 26.24 17832
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17832
# NUMBER OF BRANCHES: 5025728
# END TIME: 3600.04
## Solution: 
30
56 0
243 389
38 692
121 921
39 1379
42 1730
123 2006
19 2422
92 2747
135 3157
57 3589
64 4216
232 4611
50 5840
90 7729
252 8626
30 9197
72 9921
79 10474
170 11068
181 11657
172 12149
184 12650
239 13200
250 13704
244 14742
21 14896
198 15473
26 15938
190 16970
# BEST TD SOLUTION: 17832
