# INSTANCE: InstancesTDTSP/inst_20_10_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.41
* 0 21576
* 0.01 16238
* 0.23 16220
* 0.24 16196
* 0.26 16195
* 0.27 16178
* 0.28 16167
* 0.28 16108
* 1.41 16102
* 2.31 16028
* 2.32 16027
* 2.33 15955
* 2.66 15810
* 3.62 15693
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 15693
# NUMBER OF BRANCHES: 78114
# END TIME: 7.73
## Solution: 
20
60 0
228 664
50 1216
100 1965
55 2793
135 3105
48 3475
134 4337
105 4570
23 5473
123 5829
231 6312
142 6932
153 7615
216 8831
89 9789
91 10173
196 11599
4 13168
182 14266
# BEST TD SOLUTION: 15693
