# INSTANCE: InstancesTDTSP/inst_30_16.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 5.46
* 0 17153
* 0.01 17066
* 0.05 16988
* 0.34 16956
* 0.35 16792
* 0.35 16781
* 0.6 16778
* 2.67 16762
* 2.71 16678
* 2.76 16532
* 2.77 16494
* 2.79 16475
* 2.86 15823
* 2.88 15602
* 3.25 15507
* 3.44 15137
* 3.44 14893
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 14893
# NUMBER OF BRANCHES: 23119446
# END TIME: 3605.46
## Solution: 
30
104 0
103 617
55 1228
58 1663
243 1916
140 2135
167 2554
156 3107
142 3436
122 4360
47 4753
116 5262
54 6072
72 6689
85 7114
213 7478
71 7702
170 8195
18 9162
3 9631
13 9913
2 10270
6 10595
107 10935
9 11346
115 11639
139 12499
245 13554
97 14317
134 14666
# BEST TD SOLUTION: 14893
