# INSTANCE: InstancesTDTSP/inst_50_9.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 25.64
* 0.01 24760
* 0.06 24555
* 0.07 24380
* 0.09 24259
* 0.23 24104
* 0.6 23995
* 1.23 23453
* 1.32 23448
* 1.35 23430
* 1.51 23421
* 1.72 23333
* 12.96 23292
* 16.37 22924
* 16.41 22918
* 16.8 22886
* 17.73 22802
* 17.86 22668
* 25.7 22556
* 25.73 22549
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 22549
# NUMBER OF BRANCHES: 35520590
# END TIME: 7225.64
## Solution: 
50
36 0
232 463
51 1035
103 1447
199 1977
100 2306
104 2901
89 3611
105 4161
92 4911
55 5352
135 5558
45 6173
42 6576
61 7166
38 7507
121 7781
65 8115
63 8542
129 9266
79 9640
74 9935
213 10152
208 10413
155 10804
189 11003
151 11494
146 12007
162 12354
190 12986
186 13776
195 14045
11 14324
193 14630
176 14845
181 15297
175 15732
18 16344
194 16612
113 17047
3 17215
137 17858
115 18550
226 19631
132 20092
237 20695
236 20865
215 21221
217 21449
219 21934
# BEST TD SOLUTION: 22549
