# INSTANCE: InstancesTDTSP/inst_20_10_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.67
* 0 21477
* 0.01 15846
* 0.25 15838
* 1.01 15816
* 1.32 15781
* 1.49 15635
* 1.51 15517
* 1.75 15513
* 1.9 15265
* 2.12 15194
* 2.78 15119
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 15119
# NUMBER OF BRANCHES: 55227
# END TIME: 6.12
## Solution: 
20
60 0
228 586
50 1046
100 1650
105 2418
55 3190
135 3526
48 3954
142 5126
153 5910
231 6934
123 7408
216 8152
23 8780
89 9777
91 10225
134 10935
196 11955
4 13168
182 14075
# BEST TD SOLUTION: 15119
