# INSTANCE: InstancesTDTSP/inst_20_12.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.45
* 0.01 19792
* 0.01 14598
* 0.02 13907
* 0.08 13658
* 3.25 13621
* 9.81 13551
* 9.81 13511
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13511
# NUMBER OF BRANCHES: 1767409
# END TIME: 173.95
## Solution: 
20
195 0
161 413
158 898
75 1306
210 1523
79 1831
214 2006
46 2794
122 3184
123 3822
36 4749
96 6560
119 8393
244 9091
12 10518
2 10743
0 11408
15 11766
178 12818
172 13144
# BEST TD SOLUTION: 13511
