# INSTANCE: InstancesTDTSP/inst_30_1.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 4.66
* 0 19165
* 0.02 18714
* 0.03 18675
* 0.32 18633
* 0.32 18442
* 0.37 18396
* 0.38 18366
* 0.39 18264
* 0.69 18182
* 0.72 18007
* 0.78 17810
* 0.81 17808
* 0.89 17712
* 0.91 17708
* 2.85 17693
* 3.55 17622
* 3.61 17578
* 5.1 17482
* 5.68 17474
* 5.87 17214
* 5.99 17210
* 75.34 17200
* 79.84 17167
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17167
# NUMBER OF BRANCHES: 42155544
# END TIME: 3604.66
## Solution: 
30
76 0
201 596
245 1088
233 1352
218 1792
254 2460
23 3092
36 3671
41 4794
199 5276
96 6078
134 7045
99 7550
48 8112
242 8708
153 9372
162 9487
189 10174
181 10900
175 11140
183 11546
240 12098
8 13033
3 13667
247 14280
109 14608
184 15457
185 15755
212 16395
83 16854
# BEST TD SOLUTION: 17167
