# INSTANCE: InstancesTDTSP/inst_30_5.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 6.26
* 0 15969
* 0.02 15872
* 1.6 15743
* 2.19 15690
* 3.62 15564
* 3.69 15491
* 4.42 15436
* 4.45 15318
* 4.63 15316
* 6.82 15263
* 8.78 15225
* 9.04 15170
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 15170
# NUMBER OF BRANCHES: 53725425
# END TIME: 3606.26
## Solution: 
30
214 0
149 408
157 712
150 1261
192 1752
65 2229
121 2605
229 2910
123 3452
19 3827
125 4717
248 5174
59 6058
86 7446
24 7805
211 8523
204 8787
222 9374
68 9693
132 10109
209 10593
16 11357
245 12374
129 12857
213 13331
178 13889
172 13973
11 14216
173 14440
74 15104
# BEST TD SOLUTION: 15170
