# INSTANCE: InstancesTDTSP/NewTWinstances/inst_10_15_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 0.145
* 0 8342
* 0 8292
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 8292
# NUMBER OF BRANCHES: 742
# END TIME: 0.155
## Solution: 
10
222 0
214 735
157 994
63 1286
229 1820
251 2444
69 3643
111 5739
6 6531
250 7022
# BEST TD SOLUTION: 8292
