# INSTANCE: InstancesTDTSP/inst_30_8.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 12.44 19503
* 20.6 19502
* 21.31 19211
* 22.39 19111
* 23.09 19074
* 36.04 19058
* 38.07 18922
* 40.29 18921
* 58.14 18819
* 60.22 18761
* 61.79 18642
* 70.1 18556
* 77.17 18512
* 90.37 18396
* 2011.7 18333
* 2086.45 18302
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 18302
# NUMBER OF BRANCHES: 2704743
# END TIME: 3600.04
## Solution: 
30
243 0
39 202
230 499
121 925
191 1302
32 1635
44 2114
45 2680
248 3505
33 3987
141 5453
79 6856
81 7204
210 7533
214 7968
74 8313
211 9161
21 10016
236 10235
246 10524
223 11996
11 13330
180 13664
113 14210
112 14631
12 14952
4 15287
106 15676
0 16077
96 17273
# BEST TD SOLUTION: 18302
