# INSTANCE: InstancesTDTSP/inst_20_18_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.46
* 0.01 15743
* 0.01 15679
* 0.02 15449
* 0.22 15301
* 0.23 15231
* 2.03 15230
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 15230
# NUMBER OF BRANCHES: 60704
# END TIME: 6.67
## Solution: 
20
202 0
221 393
81 934
131 1190
130 1439
83 1738
208 2077
176 2864
172 3059
171 3378
189 4437
31 5374
98 7093
17 9428
239 10076
9 10599
200 11750
87 12694
230 13609
161 14325
# BEST TD SOLUTION: 15230
