# INSTANCE: InstancesTDTSP/inst_50_17_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 26.03
* 0.01 26243
* 0.07 26151
* 0.22 26033
* 2.11 25961
* 2.17 25680
* 2.18 25555
* 15.18 25428
* 15.24 25399
* 15.3 25233
* 16.8 25149
* 16.82 25106
* 17.2 25010
* 17.24 24894
* 17.34 24680
* 17.71 24657
* 22.7 24647
* 22.71 24336
* 22.74 24280
* 203.92 24256
* 204.83 24243
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 24243
# NUMBER OF BRANCHES: 16513596
# END TIME: 7226.03
## Solution: 
50
44 0
24 290
254 762
30 1049
251 1351
253 1640
252 2065
90 2737
99 3256
135 3675
123 4389
61 4851
242 5080
243 5253
163 5948
164 6357
165 6558
146 7141
192 7531
155 8040
77 8650
74 8870
214 9008
131 9358
72 9837
73 10208
70 10655
225 11398
18 11739
17 12457
0 12791
14 13403
2 13572
1 13809
8 14142
223 15272
178 16600
173 16840
195 17224
212 17555
21 18421
200 18955
94 19765
100 20815
103 21170
59 21734
36 22366
248 22770
159 23341
230 23965
# BEST TD SOLUTION: 24243
