# INSTANCE: InstancesTDTSP/inst_50_10_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 26.43
* 0.01 23739
* 0.02 23692
* 0.06 23460
* 0.39 23423
* 0.43 23418
* 0.54 23395
* 0.57 23377
* 0.65 23325
* 0.73 23318
* 11.05 23281
* 690.61 23225
* 690.9 23178
* 692.09 23172
* 693.96 23158
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 23158
# NUMBER OF BRANCHES: 77284085
# END TIME: 7226.43
## Solution: 
50
93 0
216 460
236 777
237 898
22 1285
31 1759
65 2158
191 2587
37 3039
152 3614
230 4311
58 4966
19 5617
57 6265
48 6416
248 7087
228 7640
35 8261
62 9079
88 9677
105 10264
91 10960
197 12114
198 12739
132 13414
209 13724
202 13997
78 14238
210 14453
81 14677
84 14947
221 15235
213 15616
168 15710
241 16331
225 16900
113 17412
7 17663
5 17860
110 18049
6 18266
1 18501
106 18951
0 19335
177 20028
176 20694
171 20897
11 21235
34 21979
54 22219
# BEST TD SOLUTION: 23158
