# INSTANCE: InstancesTDTSP/NewTWinstances/inst_10_13_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 0.137
* 0.001 9456
* 0.001 8972
* 0.002 8939
* 0.002 8832
* 0.002 8772
* 0.003 8561
* 0.003 8363
* 0.004 8068
* 0.005 7322
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 7322
# NUMBER OF BRANCHES: 470
# END TIME: 0.147
## Solution: 
10
55 0
57 326
216 940
107 2020
73 3162
204 3469
79 4146
74 4447
77 4683
147 5506
# BEST TD SOLUTION: 7322
