# INSTANCE: InstancesTDTSP/inst_20_16.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.46
* 0.01 13004
* 0.01 12924
* 0.02 12772
* 0.85 12759
* 0.86 12758
* 1.04 12704
* 1.2 12666
* 1.31 12547
* 1.39 12530
* 1.71 12466
* 1.99 12453
* 2.32 12190
* 46.98 12116
* 48.98 12076
* 48.98 12074
* 48.98 11934
* 125.73 11921
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 11921
# NUMBER OF BRANCHES: 1808712
# END TIME: 189.9
## Solution: 
20
149 0
246 976
29 1360
196 1694
238 2651
167 3903
49 4423
122 4734
126 5021
121 5304
80 5915
74 6280
213 6673
71 6991
194 8032
111 8824
0 9160
106 9684
5 10281
222 11053
# BEST TD SOLUTION: 11921
