# INSTANCE: InstancesTDTSP/inst_30_8.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 11.58 19829
* 19.03 19513
* 19.68 19508
* 20.65 19271
* 21.38 19256
* 45.07 19241
* 163.94 19222
* 171.14 19153
* 172.24 19082
* 173.77 19052
* 174.42 19035
* 175.11 18938
* 177.72 18849
* 206 18767
* 1578.13 18707
* 1945.69 18617
* 3289.41 18548
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 18548
# NUMBER OF BRANCHES: 3155004
# END TIME: 3600.04
## Solution: 
30
243 0
39 212
230 521
121 969
191 1337
32 1662
44 2152
45 2685
248 3447
33 3896
141 5255
79 6562
81 6902
210 7220
214 7645
74 7989
11 8954
180 9444
113 10343
112 10919
12 11373
0 12062
106 12513
4 12833
223 14028
211 15236
246 15876
236 16025
21 16121
96 17413
# BEST TD SOLUTION: 18548
