# INSTANCE: InstancesTDTSP/inst_20_10.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.42
* 0 14606
* 0 14363
* 0.08 14305
* 0.09 14287
* 2.07 14232
* 2.07 14117
* 2.08 14115
* 2.11 14088
* 2.11 13980
* 2.13 13888
* 2.15 13805
* 2.18 13764
* 2.18 13734
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13734
# NUMBER OF BRANCHES: 914718
# END TIME: 110.94
## Solution: 
20
60 0
228 664
50 1216
100 1965
89 2939
91 3380
105 4119
134 4323
55 5259
135 5578
48 5945
123 6344
231 6818
142 7421
153 8096
182 9062
4 10341
196 12042
216 12959
23 13381
# BEST TD SOLUTION: 13734
