# INSTANCE: InstancesTDTSP/inst_20_3_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 2.27 19846
* 6.07 19486
* 212.58 18199
* 212.86 16982
* 213.31 16765
* 213.93 14465
* 215.19 14448
* 215.39 14418
* 217.09 14199
* 272.43 14158
* 272.57 14143
* 282.04 14113
* 283.59 14098
* 421.58 14068
* 1605.67 14067
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 14067
# NUMBER OF BRANCHES: 9965517
# END TIME: 3600.01
## Solution: 
20
199 0
48 941
242 1523
147 2093
40 2557
216 3042
245 3500
29 3892
249 4681
237 5458
204 6393
168 7000
71 7371
177 8430
15 8975
17 9437
114 10136
139 10927
200 12124
26 12341
# BEST TD SOLUTION: 14067
