# INSTANCE: InstancesTDTSP/inst_30_16.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 5.92
* 0.01 17226
* 0.04 17075
* 0.13 17044
* 0.22 16956
* 0.85 16858
* 0.87 16721
* 0.87 16498
* 1.11 16496
* 1.15 16458
* 2.65 16250
* 2.66 16042
* 2.71 15857
* 2.8 15832
* 2.86 15776
* 2.88 15575
* 2.89 15532
* 3.03 15497
* 3.22 15347
* 4.28 15309
* 4.37 15254
* 4.42 14971
* 4.67 14947
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 14947
# NUMBER OF BRANCHES: 28951964
# END TIME: 3605.92
## Solution: 
30
104 0
103 578
55 1154
58 1555
243 1820
167 2113
156 2660
142 2986
140 3815
122 4346
47 4748
116 5290
54 6150
72 6817
85 7264
213 7646
71 7875
170 8388
18 9426
3 9914
13 10210
2 10582
6 10910
107 11261
9 11634
115 11934
139 12730
245 13699
97 14399
134 14739
# BEST TD SOLUTION: 14947
