# INSTANCE: InstancesTDTSP/inst_30_10_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 7.42 19196
* 11.58 18473
* 12.26 18405
* 14.32 18380
* 14.7 18186
* 166.44 18169
* 166.9 18164
* 515.26 18145
* 515.59 18058
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 18058
# NUMBER OF BRANCHES: 4744857
# END TIME: 3600.03
## Solution: 
30
56 0
243 429
38 752
121 1000
39 1504
42 1835
123 2080
19 2466
92 2774
135 3144
57 3550
64 4089
232 4455
50 5516
90 7162
252 7941
30 8423
72 9083
79 9600
170 10151
181 10719
172 11295
184 11779
239 12421
250 13001
244 14233
21 14387
198 15079
26 15652
190 17003
# BEST TD SOLUTION: 18058
