# INSTANCE: InstancesTDTSP/inst_50_7.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 26.31
* 0.02 24313
* 0.06 24153
* 0.58 24021
* 0.68 23949
* 0.69 23569
* 0.88 23564
* 0.9 23560
* 9.09 23550
* 11.56 23544
* 12.02 23513
* 12.25 23504
* 14 23500
* 15.28 23416
* 19.97 23409
* 20.03 23369
* 20.07 23347
* 38.51 23305
* 38.83 23260
* 47.2 23161
* 47.43 23106
* 48.22 23101
* 50.15 23091
* 53.38 22990
* 123.55 22844
* 140.13 22824
* 141.81 22812
* 154.47 22790
* 157.38 22645
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 22645
# NUMBER OF BRANCHES: 35991983
# END TIME: 7226.31
## Solution: 
50
121 0
46 182
42 610
26 1225
245 1475
237 1802
215 2284
119 2689
30 3055
216 3321
120 3781
48 4858
124 5272
36 5851
64 6191
232 6480
35 7261
87 8289
102 9427
249 10484
207 11428
209 12239
66 12562
139 13358
9 13883
110 14186
113 14644
13 14945
2 15248
17 15691
0 16068
247 16382
11 17480
67 18145
71 18485
77 18749
83 19074
210 19239
84 19367
128 19773
54 20237
149 20412
158 20481
145 20855
153 21107
146 21255
160 21549
152 21867
229 22116
38 22339
# BEST TD SOLUTION: 22645
