# INSTANCE: InstancesTDTSP/NewTWinstances/inst_10_16_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
* 0.044 10155
* 0.049 9149
* 0.06 9046
* 0.06 9045
* 0.06 9023
* 0.365 8510
* 0.411 8444
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 8444
# NUMBER OF BRANCHES: 17552
# END TIME: 1.939
## Solution: 
10
228 0
51 522
50 890
111 2725
145 4783
155 5118
150 5663
127 6203
120 7035
23 7599
# BEST TD SOLUTION: 8444
