# INSTANCE: InstancesTDTSP/inst_30_3.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 9.58 19171
* 16.66 19110
* 18.44 19057
* 25.24 18911
* 28.16 18901
* 28.72 18804
* 30.99 18616
* 223.16 18609
* 577.52 18530
* 590.84 18290
* 605.78 18281
* 622.44 18253
* 626.69 18245
* 627.59 18157
* 628.35 18003
* 630.5 17996
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17996
# NUMBER OF BRANCHES: 2950679
# END TIME: 3600.04
## Solution: 
30
66 0
68 343
203 872
22 1534
216 1793
120 2178
47 2488
229 2861
39 3240
140 3824
151 4188
191 4590
152 5022
142 5581
164 5853
186 6956
77 7647
54 8293
252 9144
90 9605
92 10125
87 10662
96 11568
29 12829
207 13673
223 15220
18 16478
13 16984
16 17231
112 17362
# BEST TD SOLUTION: 17996
