# INSTANCE: InstancesTDTSP/inst_30_11.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 10.03 18835
* 17.21 17732
* 19.35 17716
* 369.57 17691
* 799.53 17679
* 829 17656
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17656
# NUMBER OF BRANCHES: 3019995
# END TIME: 3600.04
## Solution: 
30
63 0
24 418
86 819
44 1145
52 1518
19 1821
92 2220
60 2909
243 3491
163 4204
75 5248
70 5836
69 6293
183 6961
178 7497
185 8133
184 8629
106 9444
12 9810
8 10064
115 10383
10 10819
6 11293
107 11672
109 12330
41 13986
197 15332
196 15692
29 16428
26 16880
# BEST TD SOLUTION: 17656
