# INSTANCE: InstancesTDTSP/NewTWinstances/inst_10_7_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
* 0.136 8715
* 0.365 8703
* 0.381 8156
* 0.478 7939
* 0.804 7908
* 2.631 7780
* 2.655 7778
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 7778
# NUMBER OF BRANCHES: 217379
# END TIME: 28.423
## Solution: 
10
222 0
226 260
221 712
194 1298
71 1933
162 2558
219 3845
55 4835
40 6041
69 6994
# BEST TD SOLUTION: 7778
