# INSTANCE: InstancesTDTSP/inst_30_17.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 5.13
* 0 18602
* 0.02 18530
* 0.03 18418
* 0.58 18184
* 0.6 18112
* 2.6 17946
* 2.61 17846
* 2.8 17819
* 3.36 17797
* 3.39 17709
* 3.46 17687
* 3.47 17555
* 4.09 17544
* 4.19 17514
* 4.3 17446
* 5.53 17445
* 6.3 17438
* 8.61 17437
* 8.96 17336
* 9.08 17295
* 10.84 17194
* 10.86 17124
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17124
# NUMBER OF BRANCHES: 41758811
# END TIME: 3605.13
## Solution: 
30
27 0
86 398
47 660
159 1385
35 2202
51 2444
55 3196
90 4002
219 4680
45 5315
85 6434
80 6670
170 7021
189 7379
150 8043
153 8512
11 9396
175 9904
225 10340
194 10932
239 11402
17 11934
136 12673
7 13435
221 14172
209 14591
207 15158
198 15818
246 16281
233 16617
# BEST TD SOLUTION: 17124
