# INSTANCE: InstancesTDTSP/inst_30_14.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 11.39 18800
* 18.54 18753
* 19.4 18663
* 24.32 18645
* 43.12 18605
* 2081.65 18581
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 18581
# NUMBER OF BRANCHES: 2869310
# END TIME: 3600.04
## Solution: 
30
62 0
48 405
60 692
228 1211
90 2069
220 2716
120 3231
46 3854
32 4386
166 4568
157 5149
80 5585
130 5969
206 6631
70 6965
240 7842
5 9081
239 9815
109 10746
174 11836
145 12251
160 12672
142 13148
25 13906
207 14671
249 15402
198 15877
196 16085
197 16560
96 17765
# BEST TD SOLUTION: 18581
