# INSTANCE: InstancesTDTSP/NewTWinstances/inst_10_7_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 0.102
* 0.001 9762
* 0.001 8509
* 0.006 7769
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 7769
# NUMBER OF BRANCHES: 12656
# END TIME: 0.335
## Solution: 
10
222 0
226 277
221 750
194 1400
162 2340
219 3540
55 4479
40 5630
71 6534
69 7048
# BEST TD SOLUTION: 7769
