# INSTANCE: InstancesTDTSP/inst_30_2.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 4.55
* 0.01 17435
* 0.01 17411
* 0.03 17261
* 2.09 17248
* 2.09 17152
* 2.11 17138
* 2.52 17089
* 2.59 16983
* 2.64 16958
* 3.79 16713
* 16.59 16697
* 51.33 16573
* 51.9 16174
* 52.03 16155
* 52.22 16090
* 52.27 15981
* 52.69 15970
* 56.83 15917
* 57.21 15913
* 61.95 15853
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 15853
# NUMBER OF BRANCHES: 45847719
# END TIME: 3604.56
## Solution: 
30
132 0
203 341
72 816
74 1368
80 1734
44 2220
52 2492
216 3182
28 3536
252 4045
102 4933
105 5832
101 6546
95 7102
59 7809
219 8574
56 9161
142 9754
163 9961
188 10075
153 10468
185 11255
169 11728
172 12033
67 12566
16 13339
6 13731
107 13919
17 14457
66 15407
# BEST TD SOLUTION: 15853
