# INSTANCE: InstancesTDTSP/inst_30_1.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 10.81 19935
* 19.97 19786
* 20.67 19768
* 21.29 19716
* 22 19676
* 23.2 19660
* 23.83 19607
* 32.89 19585
* 175.78 19361
* 194.52 19335
* 218.86 18665
* 219.51 18646
* 224.71 18628
* 283.5 18480
* 704.29 18456
* 706.23 18406
* 707.77 18403
* 713.81 18401
* 719.75 18277
* 725.23 18220
* 738.01 18218
* 871.99 18197
* 917.17 18185
* 988.62 18182
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 18182
# NUMBER OF BRANCHES: 2966400
# END TIME: 3600.04
## Solution: 
30
76 0
83 486
189 807
162 1317
153 1651
212 2067
181 2505
175 2773
183 3247
240 4077
3 5385
8 6184
247 7518
109 7910
184 9142
185 9523
254 10771
233 11308
245 11689
218 12095
99 12829
48 13330
36 13705
41 14446
199 14793
96 15376
134 16049
23 16498
242 16808
201 17626
# BEST TD SOLUTION: 18182
