# INSTANCE: InstancesTDTSP/inst_20_13_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.58
* 0 13406
* 0 13364
* 0.02 13221
* 0.28 13215
* 0.29 13191
* 0.29 13184
* 0.29 13139
* 0.3 13127
* 0.69 13069
* 3.52 13046
* 3.74 12980
* 3.75 12923
* 4.24 12920
* 4.28 12874
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 12874
# NUMBER OF BRANCHES: 91900
# END TIME: 9.8
## Solution: 
20
79 0
166 412
43 741
49 1068
151 1459
192 1794
126 2446
53 2683
34 3262
209 4167
30 5473
23 6147
125 6951
159 7646
184 9479
114 10510
108 10647
2 11106
112 11590
3 11948
# BEST TD SOLUTION: 12874
