# INSTANCE: InstancesTDTSP/inst_50_1_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 29.57
* 0.01 24108
* 0.06 23809
* 0.37 23798
* 1.28 23720
* 1.28 23701
* 1.41 23686
* 1.49 23573
* 6.17 23569
* 6.49 23510
* 6.51 23433
* 6.52 23333
* 7.45 23255
* 7.69 23244
* 10.14 23218
* 47.12 23213
* 47.18 23188
* 265.74 23097
* 265.79 23030
* 265.8 23019
* 676.44 22969
* 676.77 22960
* 678.74 22950
* 1375.74 22926
* 1376.45 22918
* 1376.58 22861
* 1419.2 22832
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 22832
# NUMBER OF BRANCHES: 75581104
# END TIME: 7229.57
## Solution: 
50
231 0
124 430
36 854
64 1055
62 1325
227 1962
105 2723
119 3829
215 4409
26 5004
233 5546
237 5864
22 6421
27 6930
126 7857
46 8228
43 8713
140 9148
151 9639
163 9998
141 10434
165 10767
158 11585
214 12179
213 12425
183 12724
181 13242
169 13551
178 13812
185 14198
212 14760
208 14992
75 15213
210 15441
204 15791
73 16053
203 16528
10 17299
16 17625
113 18128
4 18511
1 18768
136 19301
132 20129
52 20775
123 20986
19 21144
99 21471
58 22061
167 22398
# BEST TD SOLUTION: 22832
