# INSTANCE: InstancesTDTSP/inst_30_6_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 4.45
* 0 24661
* 0 21752
* 0.21 20542
* 1.48 20521
* 1.49 20489
* 1.54 20283
* 2.7 19815
* 2.71 19672
* 2.71 19353
* 2.73 19204
* 2.74 19124
* 2.77 19104
* 2.77 19011
* 3.41 18940
* 3.42 18927
* 3.45 18916
* 5.01 18764
* 5.08 18659
* 5.11 18652
* 317.48 18635
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 18635
# NUMBER OF BRANCHES: 2549186
# END TIME: 422.91
## Solution: 
30
230 0
43 392
53 848
37 1174
42 1571
58 2013
124 2503
60 2937
64 3395
159 4216
160 4943
147 5395
145 5793
170 6331
131 6785
81 7221
206 7887
82 8214
132 8676
244 9269
26 9886
249 10765
240 11923
11 12778
195 13096
143 13682
6 14949
108 15201
199 17215
103 17596
# BEST TD SOLUTION: 18635
