# INSTANCE: InstancesTDTSP/NewTWinstances/inst_10_11_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
* 0.174 11109
* 0.531 11065
* 0.55 10735
* 0.632 10693
* 0.641 10656
* 2.518 10591
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 10591
# NUMBER OF BRANCHES: 89709
# END TIME: 11.756
## Solution: 
10
228 0
100 786
87 1488
218 2522
24 3453
226 4614
222 4959
221 5763
210 6441
17 8176
# BEST TD SOLUTION: 10591
