# INSTANCE: InstancesTDTSP/inst_20_13_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 2.5 13095
* 4.02 13061
* 4.13 12979
* 4.22 12968
* 4.78 12962
* 6.3 12924
* 7.13 12923
* 7.41 12920
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 12920
# NUMBER OF BRANCHES: 8870636
# END TIME: 3600.01
## Solution: 
20
79 0
166 412
126 685
43 879
49 1207
151 1598
192 1933
53 2732
34 3311
209 4216
30 5522
23 6196
125 7000
159 7695
184 9542
114 10556
108 10693
2 11152
112 11636
3 11994
# BEST TD SOLUTION: 12920
