# INSTANCE: InstancesTDTSP/inst_20_13.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.49
* 0 12692
* 0 12674
* 0.01 12506
* 0.77 12478
* 0.79 12247
* 0.85 12048
* 0.86 11919
* 1.6 11892
* 1.99 11858
* 2.03 11580
* 2.43 11516
* 3.41 11508
* 3.42 11484
* 5.92 11443
* 6.42 11323
* 6.43 11315
* 6.46 11211
* 6.46 11201
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 11201
# NUMBER OF BRANCHES: 1107903
# END TIME: 106.49
## Solution: 
20
79 0
34 472
30 1036
23 1470
125 2013
159 2517
151 3171
49 3633
43 4036
126 4475
53 4756
166 5254
192 5717
184 7006
114 8076
108 8215
2 8685
3 9158
112 9648
209 10545
# BEST TD SOLUTION: 11201
