# INSTANCE: InstancesTDTSP/inst_30_20.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 9.15 18593
* 15.37 18558
* 16.24 18557
* 17.97 18539
* 18.47 18529
* 28.99 18526
* 36.86 18515
* 41.6 18472
* 324.04 18468
* 360.07 18455
* 361.19 18453
* 779.25 18423
* 817.16 18421
* 1098.77 18415
* 1100.4 18364
* 1931.18 18354
* 2175.9 18335
* 2700.2 18332
* 2700.69 18323
* 2702.67 18304
* 2708.37 18282
* 2714.81 18247
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 18247
# NUMBER OF BRANCHES: 3658837
# END TIME: 3600.03
## Solution: 
30
212 0
83 536
77 919
32 1320
47 1707
52 2087
231 2413
49 2754
150 3392
156 4191
99 5489
87 6230
91 7006
117 8411
102 8829
252 9505
120 10058
22 10694
244 11094
66 11756
70 12178
8 13041
115 13268
5 13578
137 14423
138 14863
247 15836
15 16321
106 16740
177 17246
# BEST TD SOLUTION: 18247
