# INSTANCE: InstancesTDTSP/inst_30_1.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 10.59 19143
* 18.24 19137
* 18.84 19062
* 20.76 19034
* 148.01 18685
* 310.22 18605
* 312.28 18539
* 366.32 18524
* 753 18458
* 756.09 18434
* 760.22 18425
* 764.93 18358
* 852.49 18351
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 18351
# NUMBER OF BRANCHES: 2946374
# END TIME: 3600.04
## Solution: 
30
76 0
83 527
189 880
153 1402
162 1514
212 2206
181 2621
175 2872
183 3325
240 4098
3 5294
8 6046
247 7280
109 7663
184 8826
185 9187
242 10505
23 11098
48 11446
36 11835
41 12639
199 13019
96 13638
134 14363
99 14758
218 15745
254 16380
245 16884
233 17130
201 17747
# BEST TD SOLUTION: 18351
