# INSTANCE: InstancesTDTSP/inst_30_11_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 6.09
* 0 20926
* 0.01 20278
* 0.02 18921
* 0.02 18086
* 1.61 17952
* 2.25 17883
* 2.28 17729
* 2.29 17659
* 2.46 17640
* 123.13 17617
* 123.16 17566
* 124.49 17532
* 124.73 17528
* 1009.12 17516
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 17516
# NUMBER OF BRANCHES: 14618739
# END TIME: 2052.67
## Solution: 
30
63 0
24 388
44 776
163 1428
19 2042
92 2504
60 3331
243 4024
75 4991
70 5645
69 6137
183 6892
178 7501
185 8213
184 8774
106 9714
6 10018
107 10427
12 10758
8 11035
115 11369
10 11836
109 12638
41 14001
197 15122
196 15445
29 16078
26 16475
52 17021
86 17279
# BEST TD SOLUTION: 17516
