# INSTANCE: InstancesTDTSP/NewTWinstances/inst_10_1_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 0.105
* 0 7988
* 0.001 7974
* 0.003 7918
* 0.009 7860
* 0.011 7795
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 7795
# NUMBER OF BRANCHES: 2238
# END TIME: 0.138
## Solution: 
10
222 0
240 418
9 1345
190 3096
150 4103
127 4788
32 5514
81 6214
74 6469
132 7180
# BEST TD SOLUTION: 7795
