# INSTANCE: InstancesTDTSP/inst_50_7.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 24.24
* 0.01 25284
* 0.06 25139
* 0.25 25121
* 0.62 25051
* 0.73 25036
* 2.99 24986
* 11.1 24961
* 11.12 24795
* 11.71 24650
* 16.86 24547
* 21.41 24504
* 21.7 24344
* 21.89 24320
* 22.18 24216
* 24.09 24199
* 24.15 24086
* 45.09 24040
* 422.47 23902
* 422.63 23879
* 423.31 23840
* 462.54 23838
* 477.81 23777
* 478.1 23764
* 478.38 23683
* 478.72 23661
* 513.29 23578
* 513.31 23541
* 515.12 23428
* 515.13 23345
* 515.23 23320
* 515.3 23316
* 515.32 23302
* 515.33 23241
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 23241
# NUMBER OF BRANCHES: 36279692
# END TIME: 7224.24
## Solution: 
50
121 0
46 189
229 521
42 860
119 1317
30 1639
26 2027
245 2280
237 2646
215 3226
216 3685
120 4134
48 5129
124 5523
36 6067
64 6389
232 6660
35 7385
87 8326
102 9384
249 10359
207 11238
209 12051
66 12358
139 13214
9 13783
110 14109
113 14613
13 14942
2 15304
17 15784
0 16185
247 16506
11 17745
67 18454
71 18814
77 19096
83 19432
210 19670
84 19806
128 20261
54 20767
149 21079
158 21148
145 21577
153 21839
146 22005
160 22311
152 22654
38 22925
# BEST TD SOLUTION: 23241
