# INSTANCE: InstancesTDTSP/inst_20_15_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.75
* 0 20809
* 0 16052
* 0.01 15831
* 0.08 15770
* 0.22 15256
* 1.06 15024
* 1.08 14927
* 2.35 14877
* 2.47 14864
* 2.48 14769
* 2.48 14756
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 14756
# NUMBER OF BRANCHES: 205784
# END TIME: 17.59
## Solution: 
20
234 0
124 643
119 1258
200 1642
37 2242
160 3001
143 4200
145 5061
85 6006
211 6826
206 7256
226 7843
222 8371
224 9347
14 10638
247 11604
176 12551
185 12939
156 13922
62 14463
# BEST TD SOLUTION: 14756
