# INSTANCE: InstancesTDTSP/inst_50_9_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 25.47
* 0.01 24926
* 0.05 24315
* 0.06 24273
* 0.07 24269
* 0.09 23981
* 0.1 23940
* 0.15 23902
* 0.35 23887
* 0.37 23867
* 1.25 23728
* 1.28 23725
* 1.34 23666
* 1.43 23567
* 1.54 22983
* 1.62 22915
* 5.55 22901
* 7.03 22775
* 7.5 22737
* 7.51 22695
* 20.94 22660
* 33.32 22589
* 35.52 22539
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 22539
# NUMBER OF BRANCHES: 75243827
# END TIME: 7225.47
## Solution: 
50
36 0
232 446
51 977
103 1366
199 1863
100 2216
104 2853
105 3443
89 4104
219 5193
92 5723
55 6179
135 6390
45 7026
42 7436
38 7997
121 8281
63 8839
129 9596
79 9983
74 10287
213 10507
208 10776
189 11128
155 11463
151 11890
162 12360
146 12653
190 13323
181 14106
186 14523
195 14780
11 15009
193 15279
176 15487
175 15939
18 16510
194 16762
113 17178
3 17342
137 17930
115 18575
132 19424
226 20012
237 20738
236 20904
215 21243
217 21457
65 21785
61 22130
# BEST TD SOLUTION: 22539
