# INSTANCE: InstancesTDTSP/inst_100_5.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 100
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 229.82
* 0.05 41355
* 0.11 41152
* 0.24 40927
* 0.27 40661
* 0.32 40602
* 0.45 40483
* 0.57 40345
* 1.18 40316
* 1.5 40250
* 1.7 40136
* 1.9 40061
* 2.57 40037
* 3.46 40030
* 3.63 40015
* 132.32 39979
* 141.66 39953
* 141.71 39951
* 154.66 39646
* 174.1 39617
* 174.15 39483
* 174.27 39437
* 207.33 39436
* 207.41 39318
* 207.56 39260
* 207.62 39251
* 207.66 39245
* 208.49 39232
* 215.58 39200
* 216.43 39191
* 238.18 39090
* 256.72 38904
* 256.8 38869
* 256.84 38808
* 293.97 38711
* 296.02 38626
* 336.21 38597
* 343.59 38578
* 355.2 38521
* 355.3 38490
* 355.43 38482
* 356.67 38481
* 373.24 38470
* 373.28 38218
* 374.78 38108
* 392.33 38061
* 392.64 38046
* 392.79 38027
* 393.02 38004
* 393.47 37960
* 394.22 37927
* 404.2 37852
* 425.14 37835
* 425.67 37756
* 426.17 37753
* 429.61 37698
* 436.78 37685
* 436.84 37597
* 472.08 37561
* 504.23 37559
* 519.13 37455
* 545.65 37423
* 1161.03 37406
* 1171.26 37377
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 37377
# NUMBER OF BRANCHES: 13626776
# END TIME: 7429.83
## Solution: 
100
96 0
101 399
98 864
103 1295
41 1769
227 2087
33 2819
248 3325
60 3841
58 4299
231 4514
39 4834
42 5202
44 5474
47 5773
43 6049
122 6222
126 6469
121 6774
46 7020
37 7197
32 7600
166 7896
149 8331
158 8608
155 8944
53 9411
63 9693
31 10191
86 10339
34 10734
27 11261
215 11696
25 12051
245 12319
196 12864
198 13477
246 14001
237 14193
21 14304
201 14773
203 15315
209 15588
205 15702
202 15948
82 16261
69 16514
78 16842
235 17260
76 17540
211 17725
241 18066
222 18317
221 18857
77 19277
130 19672
81 20018
74 20373
183 20806
225 21206
18 21646
177 22043
106 22555
12 22964
108 23056
8 23395
9 23616
10 23871
16 24191
2 24466
138 25128
15 25917
111 26136
239 26462
179 27072
180 27565
193 27647
176 28005
178 28148
186 28492
212 28725
189 29179
144 29587
153 29843
146 30106
164 30386
159 30943
59 31549
62 31987
55 32152
135 32261
23 32851
92 33059
238 33610
102 34172
94 34573
105 35318
134 35414
133 36050
100 36637
# BEST TD SOLUTION: 37377
