# INSTANCE: InstancesTDTSP/inst_100_4_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 100
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 233.67
* 1053.66 53695
* 1115.8 53173
* 1372.4 53140
* 1412.14 52851
* 1412.42 52846
* 1413.12 52840
* 1419.27 52795
* 1443.85 52551
* 1445.84 52510
* 1459.23 52502
* 1459.56 52417
* 1508.55 52270
* 1509.06 51915
* 1509.69 51883
* 1519.64 51822
* 1528.65 51774
* 1535.88 51773
* 1536.54 51624
* 1539.2 51590
* 1556.78 51543
* 1564.5 51470
* 1602.66 51004
* 1603.48 50793
* 2729.01 50691
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 50691
# NUMBER OF BRANCHES: 38582910
# END TIME: 7433.82
## Solution: 
100
29 0
244 465
237 620
215 966
218 1202
220 1525
120 1850
47 2315
40 2631
34 2945
85 3447
79 3665
214 3841
148 4457
229 5093
38 5291
37 5639
49 5995
231 6419
61 6530
56 6921
125 7421
64 7944
62 8425
87 9138
134 9449
105 9721
90 10442
93 11018
25 11809
24 12485
166 12808
32 13083
149 13326
154 13671
145 13944
208 14303
183 14815
74 15098
80 15318
77 15663
181 15982
180 16391
172 16608
169 16911
176 17028
173 17343
195 17569
184 18080
14 18775
2 18977
240 19742
226 19837
205 20350
76 20543
73 20772
241 21166
203 21504
72 21929
191 22509
151 22835
164 23140
152 23459
46 23845
45 24193
249 25196
104 26580
88 27086
100 27548
103 27861
50 28457
199 28934
98 29424
101 29873
94 30761
117 31222
234 32328
12 33832
1 34236
15 34702
239 35183
13 35725
16 36119
10 36490
139 37394
57 39553
159 40467
163 41119
150 41391
143 42561
190 42755
17 44771
137 45456
250 46074
110 46494
224 47361
66 48276
221 48675
132 49104
196 49988
# BEST TD SOLUTION: 50691
