# INSTANCE: InstancesTDTSP/inst_30_19_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 50.4 41795
* 52.52 26044
* 56.41 25537
* 56.86 25531
* 57.36 25407
* 57.85 25328
* 58.33 25305
* 70.11 25226
* 70.67 25225
* 71.14 25205
* 112.93 25157
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 25157
# NUMBER OF BRANCHES: 6180542
# END TIME: 3600.04
## Solution: 
30
65 0
121 277
44 622
120 1070
217 1499
25 2013
72 2612
202 2986
225 3819
146 5414
253 6830
124 7610
125 8354
159 9424
161 10251
192 10459
201 11559
97 13133
104 13643
91 14311
197 15569
249 16215
223 17975
18 19251
194 19608
16 20210
1 20512
103 22403
35 22968
50 23669
# BEST TD SOLUTION: 25157
