# INSTANCE: InstancesTDTSP/inst_30_1_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 12.01 19120
* 19.85 19078
* 23.82 19017
* 47.45 18998
* 53.17 18985
* 57.39 18963
* 58.78 18920
* 89.95 18577
* 379.71 18555
* 380.2 18548
* 395.18 18419
* 397.57 18375
* 398.66 18308
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 18308
# NUMBER OF BRANCHES: 4756259
# END TIME: 3600.04
## Solution: 
30
76 0
83 486
189 807
162 1317
153 1651
212 2067
181 2505
175 2773
183 3247
240 4077
3 5385
8 6184
247 7518
109 7910
184 9142
185 9523
242 10700
23 11312
99 11685
48 12197
36 12551
41 13307
199 13707
96 14282
134 14948
218 15591
254 16184
201 16916
245 17368
233 17614
# BEST TD SOLUTION: 18308
