# INSTANCE: InstancesTDTSP/NewTWinstances/inst_10_3_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 0.094
* 0.001 12529
* 0.002 10936
* 0.002 10223
* 0.009 10157
* 0.055 10066
* 0.145 9601
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 9601
# NUMBER OF BRANCHES: 10675
# END TIME: 0.239
## Solution: 
10
165 0
111 1246
168 2397
77 2620
79 2985
155 3583
38 4351
100 6295
91 7390
228 8483
# BEST TD SOLUTION: 9601
