# INSTANCE: InstancesTDTSP/inst_30_10_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 8.03 19326
* 14.39 18539
* 15.09 18482
* 16 18333
* 16.93 18170
* 18.74 18022
* 26.28 18014
* 71.5 18013
* 426.59 17836
* 427.04 17771
* 431.47 17770
* 432.74 17764
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17764
# NUMBER OF BRANCHES: 4811639
# END TIME: 3600.04
## Solution: 
30
56 0
243 409
38 722
121 960
39 1441
42 1782
123 2042
19 2443
92 2773
135 3163
57 3582
64 4165
232 4544
50 5698
90 7444
252 8276
30 8781
72 9480
79 10012
170 10585
181 11154
172 11623
184 12129
239 12709
250 13250
244 14390
21 14544
198 15173
26 15679
190 16811
# BEST TD SOLUTION: 17764
