# INSTANCE: InstancesTDTSP/inst_30_20_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 6.07
* 0 37485
* 0.01 31344
* 0.01 24965
* 0.02 24924
* 0.22 24295
* 0.24 24198
* 1.8 24103
* 1.89 24099
* 1.89 24022
* 1.9 23811
* 2.03 23809
* 2.25 22853
* 2.26 22422
* 2.28 22196
* 2.6 22195
* 4.28 22131
* 4.33 22031
* 4.33 21861
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 21861
# NUMBER OF BRANCHES: 43467
# END TIME: 10.4
## Solution: 
30
212 0
77 516
83 737
32 1180
47 1517
231 1972
49 2321
70 3397
120 4580
52 4991
150 5831
22 7248
117 8448
102 8923
91 10051
156 11758
247 12905
106 13457
66 14174
244 14829
87 15568
99 15910
252 16712
8 17806
115 17998
5 18260
177 18796
15 19331
137 19954
138 20493
# BEST TD SOLUTION: 21861
