# INSTANCE: InstancesTDTSP/inst_100_5_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 100
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 231.54
* 0.06 42467
* 0.29 42466
* 0.63 42463
* 2.25 41984
* 2.42 41965
* 2.59 41956
* 104.52 41815
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 41815
# NUMBER OF BRANCHES: 32628884
# END TIME: 7431.55
## Solution: 
100
96 0
101 399
98 864
100 1206
103 1669
41 2152
227 2481
33 3266
248 3797
60 4323
58 4777
231 4991
39 5309
42 5674
44 5943
47 6238
126 6475
121 6780
46 7026
37 7203
122 7500
43 7755
32 8168
149 8536
158 8813
155 9148
189 9482
166 9808
53 10352
63 10624
74 11094
81 11316
130 11705
77 12109
183 12652
225 13060
18 13506
239 14096
106 14331
2 14716
108 15053
8 15399
9 15619
10 15872
16 16189
12 16507
177 16882
15 17462
111 17681
138 18392
222 19419
221 19993
69 20347
76 20780
211 20965
209 21252
205 21366
202 21614
82 21927
78 22292
235 22707
203 23040
241 23319
215 23827
25 24166
21 24383
237 24578
245 24911
31 25362
86 25473
34 25834
27 26330
246 26874
201 27160
198 27718
196 28140
102 29033
238 29363
92 29840
62 30363
55 30528
135 30637
133 31360
105 31915
134 32003
23 32720
164 33345
144 33601
153 33871
146 34156
212 34717
186 35122
176 35487
178 35664
193 35899
180 36304
179 36671
159 38286
59 39044
94 40447
# BEST TD SOLUTION: 41815
