# INSTANCE: InstancesTDTSP/inst_20_17_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.77
* 0 13817
* 0.02 13804
* 0.28 13788
* 2.8 13738
* 2.95 13679
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13679
# NUMBER OF BRANCHES: 51892
# END TIME: 6.6
## Solution: 
20
173 0
195 367
178 669
73 1546
129 1882
214 2107
213 2382
168 2497
44 3665
118 4646
25 4966
251 5698
104 7198
234 7836
227 9104
51 9552
14 11329
12 11456
137 12089
109 12817
# BEST TD SOLUTION: 13679
