# INSTANCE: InstancesTDTSP/inst_50_7_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 23.53
* 0.02 24877
* 0.06 24836
* 0.2 24789
* 0.48 24690
* 3.36 24530
* 3.37 24282
* 3.38 24082
* 13.38 24028
* 13.49 24027
* 17.85 23996
* 20.9 23943
* 24.65 23925
* 28.37 23882
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 23882
# NUMBER OF BRANCHES: 51696596
# END TIME: 7223.53
## Solution: 
50
121 0
46 189
38 533
229 837
42 1176
120 1536
216 2052
30 2303
119 2553
215 3005
26 3459
245 3784
237 4217
209 5370
66 5784
67 6524
71 6960
84 7381
210 7789
77 7984
149 8485
158 8570
145 9057
153 9358
146 9564
160 9910
152 10314
124 11017
36 11465
48 11851
64 12279
232 12506
35 13064
87 13824
102 14683
249 15523
207 16351
139 17569
9 18131
110 18484
113 18997
13 19330
2 19695
17 20172
0 20588
247 20909
11 22167
83 22849
128 23125
54 23625
# BEST TD SOLUTION: 23882
