# INSTANCE: InstancesTDTSP/inst_30_7.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 9.73 17605
* 16.77 17418
* 17.99 17414
* 18.71 17212
* 311.18 17203
* 946.84 17171
* 951.29 17134
* 953.18 17015
* 959.41 17011
* 967.6 16650
* 968.56 16593
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 16593
# NUMBER OF BRANCHES: 2913599
# END TIME: 3600.03
## Solution: 
30
106 0
107 384
14 867
7 1263
250 1798
66 2649
132 3292
27 4267
217 4722
116 5134
120 5314
47 5693
140 6235
167 6618
188 6960
165 7354
162 7766
208 8441
214 8781
63 9436
198 10660
197 11168
93 12098
238 12438
105 13021
55 13430
48 13764
159 14307
195 15332
171 15726
# BEST TD SOLUTION: 16593
