# INSTANCE: InstancesTDTSP/inst_20_14_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 2.99 13200
* 5.09 13149
* 5.22 13123
* 5.8 13113
* 8.47 13045
* 8.85 12921
* 8.98 12892
* 26.35 12847
* 27.19 12800
* 27.82 12752
* 36.08 12748
* 36.98 12722
* 91.09 12640
* 1391.96 12609
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 12609
# NUMBER OF BRANCHES: 8075499
# END TIME: 3600.01
## Solution: 
20
33 0
228 188
64 497
41 1124
54 2655
53 2781
155 3246
208 3716
72 4459
78 4789
128 5105
171 6067
195 6633
6 7980
108 8346
14 8776
7 9162
110 9640
113 10164
153 11422
# BEST TD SOLUTION: 12609
