# INSTANCE: InstancesTDTSP/inst_20_2.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 2.88 14853
* 4.98 14822
* 5.26 14780
* 5.44 14749
* 5.85 14740
* 6.13 14704
* 6.31 14690
* 6.67 14677
* 7.35 14646
* 8.78 14637
* 241.18 14622
* 244.44 14612
* 413.12 14588
* 413.26 14540
* 704.27 14442
* 704.69 14438
* 705.9 14403
* 3282.95 14387
* 3283.87 14381
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 14381
# NUMBER OF BRANCHES: 5867526
# END TIME: 3600.01
## Solution: 
20
26 0
47 634
43 790
154 1204
147 1455
208 1744
81 2182
76 2763
235 3114
139 4752
115 5709
110 6197
2 6640
6 6837
247 7882
67 9718
173 10360
163 11437
232 12365
35 12978
# BEST TD SOLUTION: 14381
