# INSTANCE: InstancesTDTSP/inst_30_15_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 8.24 19487
* 13.1 19269
* 13.79 19199
* 14.59 19196
* 15.18 19149
* 15.62 19104
* 16.29 19098
* 17.58 19053
* 18.22 19052
* 18.71 19048
* 23.54 18961
* 28.08 18950
* 29.62 18947
* 276.5 18858
* 2983.18 18816
* 3004.03 18776
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 18776
# NUMBER OF BRANCHES: 4563935
# END TIME: 3600.03
## Solution: 
30
85 0
70 265
168 587
149 1094
154 1526
191 1982
49 2506
38 2699
140 3286
123 3908
23 4326
116 5084
254 5463
200 6179
249 7239
22 8159
129 8662
186 9538
11 9982
185 10495
114 11681
8 11945
10 12388
109 13291
35 15102
51 15286
101 16296
104 16831
234 17130
217 18109
# BEST TD SOLUTION: 18776
