# INSTANCE: InstancesTDTSP/inst_30_18.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 8.06 18721
* 14.88 18714
* 15.31 18437
* 20.93 18393
* 26.41 18371
* 27.42 18227
* 29.98 18148
* 102.23 18129
* 103.76 18076
* 521.32 17926
* 895.16 17890
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17890
# NUMBER OF BRANCHES: 2958862
# END TIME: 3600.05
## Solution: 
30
229 0
127 235
140 499
163 974
156 1546
56 2060
52 2572
31 3211
76 4025
211 4202
205 4515
82 4813
128 5156
79 5618
71 6015
173 6760
195 7133
182 7395
17 8842
239 9504
2 10046
6 10271
115 10836
112 11335
207 12352
246 13290
249 13851
96 15498
227 16422
135 17294
# BEST TD SOLUTION: 17890
